entry,at,order
"""GoodCards @ on8x5AfTJK"" raises to 375",2021-01-07T03:29:19.741Z,160999015974200
"""Andres @ W4G-GtKOpI"" bets 30",2021-01-07T03:29:15.343Z,160999015534400
"Turn: 4♠, K♠, 5♥ [A♠]",2021-01-07T03:29:08.860Z,160999014887500
"""Andres @ W4G-GtKOpI"" calls 90",2021-01-07T03:29:08.053Z,160999014805400
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:28:59.222Z,160999013922300
"""GoodCards @ on8x5AfTJK"" bets 90",2021-01-07T03:28:51.205Z,160999013120600
"""Andres @ W4G-GtKOpI"" checks",2021-01-07T03:28:45.613Z,160999012561400
"Flop:  [4♠, K♠, 5♥]",2021-01-07T03:28:38.741Z,160999011874700
"""Andres @ W4G-GtKOpI"" checks",2021-01-07T03:28:37.929Z,160999011793200
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:28:36.300Z,160999011630100
"""CStam @ CPnkzyEFJl"" folds",2021-01-07T03:28:28.661Z,160999010866200
"""Brando @ uMNPA45RL5"" calls 30",2021-01-07T03:28:27.795Z,160999010779600
"""GoodCards @ on8x5AfTJK"" calls 30",2021-01-07T03:28:19.126Z,160999009912700
"""2000 @ IX_jYwdAn0"" folds",2021-01-07T03:28:16.906Z,160999009690700
"""beed2112 @ KATP09yIaO"" folds",2021-01-07T03:28:00.242Z,160999008024300
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:27:59.328Z,160999007932900
"""Andres @ W4G-GtKOpI"" posts a big blind of 30",2021-01-07T03:27:50.721Z,160999007072211
"""Teddy KGB @ Y8-LRh0g-6"" posts a small blind of 15",2021-01-07T03:27:50.721Z,160999007072210
"Your hand is 10♦, 4♣, 2♦, 5♦",2021-01-07T03:27:50.721Z,160999007072206
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (264) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (647) | #3 ""Andres @ W4G-GtKOpI"" (490) | #6 ""Acliff103 @ pjFS0DJrOk"" (1000) | #7 ""beed2112 @ KATP09yIaO"" (380) | #8 ""2000 @ IX_jYwdAn0"" (1960) | #9 ""GoodCards @ on8x5AfTJK"" (1614) | #10 ""Brando @ uMNPA45RL5"" (1645)",2021-01-07T03:27:50.721Z,160999007072201
"-- starting hand #105  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""CStam @ CPnkzyEFJl"") --",2021-01-07T03:27:50.721Z,160999007072200
"Undealt cards:  [9♦, 10♦, Q♠, 4♥, 5♥]",2021-01-07T03:27:47.099Z,160999006710000
"-- ending hand #104 --",2021-01-07T03:27:44.808Z,160999006480902
"""beed2112 @ KATP09yIaO"" collected 135 from pot",2021-01-07T03:27:44.808Z,160999006480901
"Uncalled bet of 135 returned to ""beed2112 @ KATP09yIaO""",2021-01-07T03:27:44.808Z,160999006480900
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:27:44.003Z,160999006400400
"""Andres @ W4G-GtKOpI"" folds",2021-01-07T03:27:43.144Z,160999006314500
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:27:36.484Z,160999005648500
"""CStam @ CPnkzyEFJl"" folds",2021-01-07T03:27:35.628Z,160999005562900
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:27:27.750Z,160999004775100
"""GoodCards @ on8x5AfTJK"" folds",2021-01-07T03:27:23.745Z,160999004374600
"""2000 @ IX_jYwdAn0"" folds",2021-01-07T03:27:21.482Z,160999004148300
"""beed2112 @ KATP09yIaO"" raises to 165",2021-01-07T03:27:15.113Z,160999003511400
"""Acliff103 @ pjFS0DJrOk"" calls 30",2021-01-07T03:27:10.869Z,160999003087000
"""Andres @ W4G-GtKOpI"" calls 30",2021-01-07T03:27:02.087Z,160999002208800
"""Teddy KGB @ Y8-LRh0g-6"" posts a big blind of 30",2021-01-07T03:26:56.783Z,160999001678711
"""CStam @ CPnkzyEFJl"" posts a small blind of 15",2021-01-07T03:26:56.783Z,160999001678710
"Your hand is A♠, 2♥, Q♦, A♦",2021-01-07T03:26:56.783Z,160999001678706
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (279) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (677) | #3 ""Andres @ W4G-GtKOpI"" (520) | #6 ""Acliff103 @ pjFS0DJrOk"" (1030) | #7 ""beed2112 @ KATP09yIaO"" (275) | #8 ""2000 @ IX_jYwdAn0"" (1960) | #9 ""GoodCards @ on8x5AfTJK"" (1614) | #10 ""Brando @ uMNPA45RL5"" (1645)",2021-01-07T03:26:56.783Z,160999001678701
"-- starting hand #104  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Brando @ uMNPA45RL5"") --",2021-01-07T03:26:56.783Z,160999001678700
"""Teddy KGB @ Y8-LRh0g-6"" shows a 7♠, 5♣, 9♥, 4♦.",2021-01-07T03:26:51.505Z,160999001150700
"-- ending hand #103 --",2021-01-07T03:26:50.243Z,160999001026402
"""GoodCards @ on8x5AfTJK"" collected 1614 from pot with hi hand with three of a kind kings (combination: 10♣, J♠, K♠, K♥, K♦)",2021-01-07T03:26:50.243Z,160999001026401
"""CStam @ CPnkzyEFJl"" collected 279 from pot with hi hand with straight ace high (combination: 10♣, J♠, Q♥, K♦, A♦)",2021-01-07T03:26:50.243Z,160999001026400
"River: 8♠, 3♥, 10♣, K♦ [J♠]",2021-01-07T03:26:47.198Z,160999000722400
"Turn: 8♠, 3♥, 10♣ [K♦]",2021-01-07T03:26:44.176Z,160999000418600
"""GoodCards @ on8x5AfTJK"" shows a 4♣, K♠, K♥, 4♥.",2021-01-07T03:26:41.161Z,160999000116203
"""beed2112 @ KATP09yIaO"" shows a 6♣, 3♣, 3♠, A♥.",2021-01-07T03:26:41.161Z,160999000116202
"""CStam @ CPnkzyEFJl"" shows a A♦, Q♥, 10♦, 2♥.",2021-01-07T03:26:41.161Z,160999000116201
"Uncalled bet of 275 returned to ""beed2112 @ KATP09yIaO""",2021-01-07T03:26:41.161Z,160999000116200
"""GoodCards @ on8x5AfTJK"" calls 680 and go all in",2021-01-07T03:26:40.353Z,160999000035400
"""beed2112 @ KATP09yIaO"" raises to 955 and go all in",2021-01-07T03:26:38.751Z,160998999875200
"""GoodCards @ on8x5AfTJK"" raises to 623",2021-01-07T03:26:31.745Z,160998999174600
"""beed2112 @ KATP09yIaO"" bets 30",2021-01-07T03:26:27.602Z,160998998760300
"Flop:  [8♠, 3♥, 10♣]",2021-01-07T03:26:21.894Z,160998998189700
"""beed2112 @ KATP09yIaO"" calls 195",2021-01-07T03:26:21.083Z,160998998108400
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:26:09.554Z,160998996955500
"""Andres @ W4G-GtKOpI"" folds",2021-01-07T03:26:02.183Z,160998996218400
"""CStam @ CPnkzyEFJl"" calls 68 and go all in",2021-01-07T03:25:54.897Z,160998995489800
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:25:52.471Z,160998995247200
"""GoodCards @ on8x5AfTJK"" raises to 195",2021-01-07T03:25:41.018Z,160998994101900
"""2000 @ IX_jYwdAn0"" folds",2021-01-07T03:25:37.816Z,160998993781600
"""beed2112 @ KATP09yIaO"" calls 30",2021-01-07T03:25:30.749Z,160998993075000
"""Acliff103 @ pjFS0DJrOk"" calls 30",2021-01-07T03:25:28.065Z,160998992806600
"""Andres @ W4G-GtKOpI"" calls 30",2021-01-07T03:25:24.248Z,160998992424900
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:25:20.192Z,160998992019200
"""CStam @ CPnkzyEFJl"" posts a big blind of 30",2021-01-07T03:25:18.459Z,160998991846113
"""Brando @ uMNPA45RL5"" posts a small blind of 15",2021-01-07T03:25:18.459Z,160998991846112
"Your hand is 6♣, 3♣, 3♠, A♥",2021-01-07T03:25:18.459Z,160998991846108
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (68) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (677) | #3 ""Andres @ W4G-GtKOpI"" (550) | #6 ""Acliff103 @ pjFS0DJrOk"" (1060) | #7 ""beed2112 @ KATP09yIaO"" (1150) | #8 ""2000 @ IX_jYwdAn0"" (1960) | #9 ""GoodCards @ on8x5AfTJK"" (875) | #10 ""Brando @ uMNPA45RL5"" (1660)",2021-01-07T03:25:18.459Z,160998991846103
"-- starting hand #103  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""GoodCards @ on8x5AfTJK"") --",2021-01-07T03:25:18.459Z,160998991846102
"The game's big blind was changed from 20 to 30.",2021-01-07T03:25:18.459Z,160998991846101
"The game's small blind was changed from 10 to 15.",2021-01-07T03:25:18.459Z,160998991846100
"-- ending hand #102 --",2021-01-07T03:25:12.430Z,160998991243702
"""Andres @ W4G-GtKOpI"" collected 275 from pot with low hand with five high (combination: A♣, 2♥, 3♥, 4♦, 5♠)",2021-01-07T03:25:12.430Z,160998991243701
"""Andres @ W4G-GtKOpI"" collected 275 from pot with hi hand with straight five high (combination: A♣, 2♥, 3♥, 4♦, 5♠)",2021-01-07T03:25:12.430Z,160998991243700
"River: 2♥, 10♦, A♣, 5♠ [10♣]",2021-01-07T03:25:09.381Z,160998990941100
"""GoodCards @ on8x5AfTJK"" shows a 8♣, Q♠, K♠, 2♦.",2021-01-07T03:25:06.371Z,160998990637202
"""Andres @ W4G-GtKOpI"" shows a 3♥, 8♦, 4♦, 2♠.",2021-01-07T03:25:06.371Z,160998990637201
"Uncalled bet of 175 returned to ""GoodCards @ on8x5AfTJK""",2021-01-07T03:25:06.371Z,160998990637200
"""Andres @ W4G-GtKOpI"" calls 125 and go all in",2021-01-07T03:25:05.563Z,160998990556400
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:25:03.747Z,160998990374800
"""GoodCards @ on8x5AfTJK"" bets 300",2021-01-07T03:24:59.075Z,160998989907600
"Turn: 2♥, 10♦, A♣ [5♠]",2021-01-07T03:24:51.106Z,160998989111700
"""2000 @ IX_jYwdAn0"" folds",2021-01-07T03:24:50.297Z,160998989029800
"""beed2112 @ KATP09yIaO"" folds",2021-01-07T03:24:45.731Z,160998988573200
"""Andres @ W4G-GtKOpI"" calls 60",2021-01-07T03:24:39.607Z,160998987960800
"""Teddy KGB @ Y8-LRh0g-6"" calls 60",2021-01-07T03:24:37.426Z,160998987742700
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:24:19.347Z,160998985934800
"""GoodCards @ on8x5AfTJK"" bets 60",2021-01-07T03:24:07.493Z,160998984749400
"Flop:  [2♥, 10♦, A♣]",2021-01-07T03:24:00.608Z,160998984061400
"""Brando @ uMNPA45RL5"" checks",2021-01-07T03:23:59.780Z,160998983978100
"""GoodCards @ on8x5AfTJK"" calls 20",2021-01-07T03:23:55.815Z,160998983581600
"""2000 @ IX_jYwdAn0"" calls 20",2021-01-07T03:23:52.409Z,160998983241000
"""beed2112 @ KATP09yIaO"" calls 20",2021-01-07T03:23:47.461Z,160998982746200
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:23:45.228Z,160998982522900
"""Andres @ W4G-GtKOpI"" calls 20",2021-01-07T03:23:44.360Z,160998982436100
"""Teddy KGB @ Y8-LRh0g-6"" calls 20",2021-01-07T03:23:42.304Z,160998982230500
"""CStam @ CPnkzyEFJl"" folds",2021-01-07T03:23:39.125Z,160998981912600
"""Brando @ uMNPA45RL5"" posts a big blind of 20",2021-01-07T03:23:35.684Z,160998981568611
"""GoodCards @ on8x5AfTJK"" posts a small blind of 10",2021-01-07T03:23:35.684Z,160998981568610
"Your hand is J♥, K♣, 5♥, 5♣",2021-01-07T03:23:35.684Z,160998981568606
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (68) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (757) | #3 ""Andres @ W4G-GtKOpI"" (205) | #6 ""Acliff103 @ pjFS0DJrOk"" (1060) | #7 ""beed2112 @ KATP09yIaO"" (1170) | #8 ""2000 @ IX_jYwdAn0"" (1980) | #9 ""GoodCards @ on8x5AfTJK"" (1080) | #10 ""Brando @ uMNPA45RL5"" (1680)",2021-01-07T03:23:35.684Z,160998981568601
"-- starting hand #102  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""2000 @ IX_jYwdAn0"") --",2021-01-07T03:23:35.684Z,160998981568600
"-- ending hand #101 --",2021-01-07T03:23:29.662Z,160998980966902
"""Acliff103 @ pjFS0DJrOk"" collected 1060 from pot with low hand with six high (combination: A♠, 2♥, 3♠, 4♣, 6♣)",2021-01-07T03:23:29.662Z,160998980966901
"""2000 @ IX_jYwdAn0"" collected 1060 from pot with hi hand with two pair aces and queens (combination: 7♦, Q♠, Q♣, A♠, A♦)",2021-01-07T03:23:29.662Z,160998980966900
"River: A♠, 7♦, 3♠, 4♣ [A♦]",2021-01-07T03:23:26.625Z,160998980664600
"""2000 @ IX_jYwdAn0"" shows a Q♠, 2♣, Q♣, 8♠.",2021-01-07T03:23:23.614Z,160998980361501
"""Acliff103 @ pjFS0DJrOk"" shows a 2♥, 6♣, K♦, 6♦.",2021-01-07T03:23:23.614Z,160998980361500
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:23:22.809Z,160998980281000
"""2000 @ IX_jYwdAn0"" calls 745",2021-01-07T03:23:01.991Z,160998978199200
"""Acliff103 @ pjFS0DJrOk"" raises to 745 and go all in",2021-01-07T03:22:57.318Z,160998977731900
"""Andres @ W4G-GtKOpI"" folds",2021-01-07T03:22:52.310Z,160998977231200
"""Brando @ uMNPA45RL5"" calls 210",2021-01-07T03:22:41.529Z,160998976153000
"""2000 @ IX_jYwdAn0"" bets 210",2021-01-07T03:22:21.610Z,160998974161100
"Turn: A♠, 7♦, 3♠ [4♣]",2021-01-07T03:22:09.434Z,160998972944700
"""beed2112 @ KATP09yIaO"" folds",2021-01-07T03:22:08.628Z,160998972862900
"""Acliff103 @ pjFS0DJrOk"" calls 70",2021-01-07T03:22:07.723Z,160998972772400
"""Andres @ W4G-GtKOpI"" calls 70",2021-01-07T03:22:01.789Z,160998972179000
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:21:54.815Z,160998971481600
"""Brando @ uMNPA45RL5"" calls 70",2021-01-07T03:21:47.505Z,160998970750600
"""GoodCards @ on8x5AfTJK"" folds",2021-01-07T03:21:31.738Z,160998969173800
"""2000 @ IX_jYwdAn0"" bets 70",2021-01-07T03:21:29.342Z,160998968934300
"Flop:  [A♠, 7♦, 3♠]",2021-01-07T03:21:13.216Z,160998967321900
"""GoodCards @ on8x5AfTJK"" checks",2021-01-07T03:21:12.411Z,160998967241200
"""2000 @ IX_jYwdAn0"" calls 20",2021-01-07T03:21:08.127Z,160998966812800
"""beed2112 @ KATP09yIaO"" calls 20",2021-01-07T03:20:58.567Z,160998965856800
"""Acliff103 @ pjFS0DJrOk"" calls 20",2021-01-07T03:20:51.625Z,160998965162500
"""Andres @ W4G-GtKOpI"" calls 20",2021-01-07T03:20:48.535Z,160998964853600
"""Teddy KGB @ Y8-LRh0g-6"" calls 20",2021-01-07T03:20:43.990Z,160998964399100
"""CStam @ CPnkzyEFJl"" folds",2021-01-07T03:20:39.195Z,160998963919600
"""Brando @ uMNPA45RL5"" calls 20",2021-01-07T03:20:36.256Z,160998963625700
"""GoodCards @ on8x5AfTJK"" posts a big blind of 20",2021-01-07T03:20:22.179Z,160998962218111
"""2000 @ IX_jYwdAn0"" posts a small blind of 10",2021-01-07T03:20:22.179Z,160998962218110
"Your hand is 8♦, 5♣, J♠, 5♥",2021-01-07T03:20:22.179Z,160998962218106
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (68) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (777) | #3 ""Andres @ W4G-GtKOpI"" (295) | #6 ""Acliff103 @ pjFS0DJrOk"" (835) | #7 ""beed2112 @ KATP09yIaO"" (1190) | #8 ""2000 @ IX_jYwdAn0"" (1755) | #9 ""GoodCards @ on8x5AfTJK"" (1100) | #10 ""Brando @ uMNPA45RL5"" (1980)",2021-01-07T03:20:22.179Z,160998962218101
"-- starting hand #101  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""beed2112 @ KATP09yIaO"") --",2021-01-07T03:20:22.179Z,160998962218100
"-- ending hand #100 --",2021-01-07T03:20:16.152Z,160998961616205
"""2000 @ IX_jYwdAn0"" collected 1190 from pot with low hand with five high (combination: A♦, 2♠, 3♠, 4♠, 5♥)",2021-01-07T03:20:16.152Z,160998961616204
"""2000 @ IX_jYwdAn0"" shows a 8♣, Q♠, 2♠, 5♥.",2021-01-07T03:20:16.152Z,160998961616203
"""beed2112 @ KATP09yIaO"" collected 1190 from pot with hi hand with full house aces full of threes (combination: 3♥, 3♠, A♣, A♦, A♥)",2021-01-07T03:20:16.152Z,160998961616202
"""beed2112 @ KATP09yIaO"" shows a 3♥, J♥, A♣, 9♦.",2021-01-07T03:20:16.152Z,160998961616201
"Uncalled bet of 565 returned to ""2000 @ IX_jYwdAn0""",2021-01-07T03:20:16.152Z,160998961616200
"""beed2112 @ KATP09yIaO"" calls 930 and go all in",2021-01-07T03:20:15.348Z,160998961534900
"""Andres @ W4G-GtKOpI"" folds",2021-01-07T03:20:14.428Z,160998961442900
"""2000 @ IX_jYwdAn0"" raises to 1495 and go all in",2021-01-07T03:20:10.279Z,160998961028000
"""beed2112 @ KATP09yIaO"" bets 390",2021-01-07T03:20:01.499Z,160998960149900
"River: 3♠, A♦, A♥, 4♠ [Q♣]",2021-01-07T03:19:50.318Z,160998959034400
"""Andres @ W4G-GtKOpI"" calls 80",2021-01-07T03:19:49.511Z,160998958951200
"""2000 @ IX_jYwdAn0"" calls 80",2021-01-07T03:19:47.899Z,160998958790000
"""beed2112 @ KATP09yIaO"" bets 80",2021-01-07T03:19:45.290Z,160998958529000
"Turn: 3♠, A♦, A♥ [4♠]",2021-01-07T03:19:32.533Z,160998957254700
"""Andres @ W4G-GtKOpI"" calls 60",2021-01-07T03:19:31.723Z,160998957172400
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:19:30.181Z,160998957018200
"""2000 @ IX_jYwdAn0"" calls 60",2021-01-07T03:19:21.846Z,160998956184700
"""beed2112 @ KATP09yIaO"" raises to 60",2021-01-07T03:19:19.565Z,160998955956500
"""Andres @ W4G-GtKOpI"" calls 20",2021-01-07T03:19:11.632Z,160998955163300
"""Teddy KGB @ Y8-LRh0g-6"" calls 20",2021-01-07T03:19:09.263Z,160998954926400
"""2000 @ IX_jYwdAn0"" bets 20",2021-01-07T03:18:56.768Z,160998953676900
"""beed2112 @ KATP09yIaO"" checks",2021-01-07T03:18:49.274Z,160998952927500
"Flop:  [3♠, A♦, A♥]",2021-01-07T03:18:45.964Z,160998952597000
"""2000 @ IX_jYwdAn0"" checks",2021-01-07T03:18:45.151Z,160998952515200
"""beed2112 @ KATP09yIaO"" calls 20",2021-01-07T03:18:44.291Z,160998952429200
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:18:43.385Z,160998952338600
"""Andres @ W4G-GtKOpI"" calls 20",2021-01-07T03:18:42.487Z,160998952248800
"""Teddy KGB @ Y8-LRh0g-6"" calls 20",2021-01-07T03:18:40.849Z,160998952085000
"""CStam @ CPnkzyEFJl"" folds",2021-01-07T03:18:28.927Z,160998950892800
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:18:25.490Z,160998950549000
"""GoodCards @ on8x5AfTJK"" folds",2021-01-07T03:18:19.170Z,160998949917100
"""2000 @ IX_jYwdAn0"" posts a big blind of 20",2021-01-07T03:18:11.954Z,160998949195511
"""beed2112 @ KATP09yIaO"" posts a small blind of 10",2021-01-07T03:18:11.954Z,160998949195510
"Your hand is 3♥, J♥, A♣, 9♦",2021-01-07T03:18:11.954Z,160998949195506
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (68) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (817) | #3 ""Andres @ W4G-GtKOpI"" (455) | #6 ""Acliff103 @ pjFS0DJrOk"" (835) | #7 ""beed2112 @ KATP09yIaO"" (1090) | #8 ""2000 @ IX_jYwdAn0"" (1655) | #9 ""GoodCards @ on8x5AfTJK"" (1100) | #10 ""Brando @ uMNPA45RL5"" (1980)",2021-01-07T03:18:11.954Z,160998949195501
"-- starting hand #100  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Acliff103 @ pjFS0DJrOk"") --",2021-01-07T03:18:11.954Z,160998949195500
"-- ending hand #99 --",2021-01-07T03:18:05.946Z,160998948596604
"""Teddy KGB @ Y8-LRh0g-6"" collected 375 from pot with low hand with seven high (combination: A♦, 2♣, 3♦, 6♠, 7♠)",2021-01-07T03:18:05.946Z,160998948596603
"""Teddy KGB @ Y8-LRh0g-6"" collected 375 from pot with hi hand with two pair tens and sevens (combination: 6♦, 7♦, 7♠, 10♣, 10♥)",2021-01-07T03:18:05.946Z,160998948596602
"""Teddy KGB @ Y8-LRh0g-6"" collected 67 from pot with low hand with seven high (combination: A♦, 2♣, 3♦, 6♠, 7♠)",2021-01-07T03:18:05.946Z,160998948596601
"""CStam @ CPnkzyEFJl"" collected 68 from pot with hi hand with two pair kings and sixes (combination: 10♥, 6♠, 6♦, K♦, K♥)",2021-01-07T03:18:05.946Z,160998948596600
"River: 10♥, 2♣, 6♠, 7♠ [6♦]",2021-01-07T03:18:02.927Z,160998948301500
"""GoodCards @ on8x5AfTJK"" shows a J♠, A♠, 5♠, 5♥.",2021-01-07T03:17:59.907Z,160998947990802
"""Teddy KGB @ Y8-LRh0g-6"" shows a 3♦, 10♣, 7♦, A♦.",2021-01-07T03:17:59.907Z,160998947990801
"""CStam @ CPnkzyEFJl"" shows a 3♣, K♦, 2♦, K♥.",2021-01-07T03:17:59.907Z,160998947990800
"""GoodCards @ on8x5AfTJK"" calls 285",2021-01-07T03:17:59.099Z,160998947910000
"""Teddy KGB @ Y8-LRh0g-6"" raises to 285 and go all in",2021-01-07T03:17:56.965Z,160998947696600
"""GoodCards @ on8x5AfTJK"" bets 60",2021-01-07T03:17:53.040Z,160998947304100
"Turn: 10♥, 2♣, 6♠ [7♠]",2021-01-07T03:17:47.078Z,160998946709400
"""2000 @ IX_jYwdAn0"" folds",2021-01-07T03:17:46.271Z,160998946627300
"""beed2112 @ KATP09yIaO"" folds",2021-01-07T03:17:32.154Z,160998945215500
"""Teddy KGB @ Y8-LRh0g-6"" calls 60",2021-01-07T03:17:24.605Z,160998944460600
"""GoodCards @ on8x5AfTJK"" bets 60",2021-01-07T03:17:14.291Z,160998943429200
"""2000 @ IX_jYwdAn0"" checks",2021-01-07T03:17:05.736Z,160998942573700
"""beed2112 @ KATP09yIaO"" checks",2021-01-07T03:16:56.549Z,160998941655000
"Flop:  [10♥, 2♣, 6♠]",2021-01-07T03:16:52.725Z,160998941273100
"""2000 @ IX_jYwdAn0"" calls 40",2021-01-07T03:16:51.910Z,160998941191100
"""beed2112 @ KATP09yIaO"" calls 40",2021-01-07T03:16:50.992Z,160998941099300
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:16:48.165Z,160998940816600
"""Andres @ W4G-GtKOpI"" folds",2021-01-07T03:16:42.869Z,160998940287400
"""Teddy KGB @ Y8-LRh0g-6"" calls 40",2021-01-07T03:16:42.016Z,160998940201700
"""CStam @ CPnkzyEFJl"" calls 25 and go all in",2021-01-07T03:16:37.702Z,160998939770300
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:16:35.461Z,160998939546200
"""GoodCards @ on8x5AfTJK"" raises to 40",2021-01-07T03:16:34.603Z,160998939460400
"""2000 @ IX_jYwdAn0"" calls 20",2021-01-07T03:16:26.605Z,160998938660600
"""beed2112 @ KATP09yIaO"" posts a big blind of 20",2021-01-07T03:16:15.428Z,160998937543011
"""Acliff103 @ pjFS0DJrOk"" posts a small blind of 10",2021-01-07T03:16:15.428Z,160998937543010
"Your hand is Q♥, K♠, 6♥, 8♣",2021-01-07T03:16:15.428Z,160998937543006
"Player stacks: #1 ""CStam @ CPnkzyEFJl"" (25) | #2 ""Teddy KGB @ Y8-LRh0g-6"" (385) | #3 ""Andres @ W4G-GtKOpI"" (455) | #6 ""Acliff103 @ pjFS0DJrOk"" (845) | #7 ""beed2112 @ KATP09yIaO"" (1130) | #8 ""2000 @ IX_jYwdAn0"" (1695) | #9 ""GoodCards @ on8x5AfTJK"" (1485) | #10 ""Brando @ uMNPA45RL5"" (1980)",2021-01-07T03:16:15.428Z,160998937543001
"-- starting hand #99  (Pot Limit Omaha Hi/Lo 8 or Better) (dealer: ""Andres @ W4G-GtKOpI"") --",2021-01-07T03:16:15.428Z,160998937543000
"-- ending hand #98 --",2021-01-07T03:16:09.409Z,160998936942006
"""GoodCards @ on8x5AfTJK"" collected 565 from pot with low hand with five high (combination: A♣, 2♣, 3♣, 4♦, 5♣)",2021-01-07T03:16:09.409Z,160998936942005
"""beed2112 @ KATP09yIaO"" collected 565 from pot with low hand with five high (combination: A♣, 2♠, 3♣, 4♦, 5♦)",2021-01-07T03:16:09.409Z,160998936942004
"""GoodCards @ on8x5AfTJK"" collected 565 from pot with hi hand with straight five high (combination: A♣, 2♣, 3♣, 4♦, 5♣)",2021-01-07T03:16:09.409Z,160998936942003
"""GoodCards @ on8x5AfTJK"" shows a 5♣, 6♣, J♥, 2♣.",2021-01-07T03:16:09.409Z,160998936942002
"""beed2112 @ KATP09yIaO"" collected 565 from pot with hi hand with straight five high (combination: A♣, 2♠, 3♣, 4♦, 5♦)",2021-01-07T03:16:09.409Z,160998936942001
"""beed2112 @ KATP09yIaO"" shows a 2♠, 4♣, A♥, 5♦.",2021-01-07T03:16:09.409Z,160998936942000
"""GoodCards @ on8x5AfTJK"" calls 370",2021-01-07T03:16:08.587Z,160998936858900
"""beed2112 @ KATP09yIaO"" bets 370 and go all in",2021-01-07T03:16:06.868Z,160998936686800
"River: 10♠, A♣, 4♦, 9♠ [3♣]",2021-01-07T03:15:55.856Z,160998935588500
"""Andres @ W4G-GtKOpI"" folds",2021-01-07T03:15:55.042Z,160998935504300
"""GoodCards @ on8x5AfTJK"" calls 380",2021-01-07T03:15:53.388Z,160998935338800
"""beed2112 @ KATP09yIaO"" bets 380",2021-01-07T03:15:46.841Z,160998934684200
"""Andres @ W4G-GtKOpI"" checks",2021-01-07T03:15:39.747Z,160998933974800
"Turn: 10♠, A♣, 4♦ [9♠]",2021-01-07T03:15:36.500Z,160998933651200
"""GoodCards @ on8x5AfTJK"" calls 140",2021-01-07T03:15:35.694Z,160998933569600
"""beed2112 @ KATP09yIaO"" calls 140",2021-01-07T03:15:33.831Z,160998933383200
"""Andres @ W4G-GtKOpI"" bets 140",2021-01-07T03:15:31.684Z,160998933168400
"Flop:  [10♠, A♣, 4♦]",2021-01-07T03:15:16.640Z,160998931664300
"""Teddy KGB @ Y8-LRh0g-6"" folds",2021-01-07T03:15:15.833Z,160998931583400
"""GoodCards @ on8x5AfTJK"" calls 100",2021-01-07T03:15:11.277Z,160998931127800
"""beed2112 @ KATP09yIaO"" calls 100",2021-01-07T03:15:09.155Z,160998930915600
"""Acliff103 @ pjFS0DJrOk"" folds",2021-01-07T03:15:06.220Z,160998930622100
"""Andres @ W4G-GtKOpI"" raises to 100",2021-01-07T03:15:05.348Z,160998930534900
"""Teddy KGB @ Y8-LRh0g-6"" calls 20",2021-01-07T03:14:53.818Z,160998929381900
"""CStam @ CPnkzyEFJl"" folds",2021-01-07T03:14:49.401Z,160998928940200
"""Brando @ uMNPA45RL5"" folds",2021-01-07T03:14:45.422Z,160998928542300
"""GoodCards @ on8x5AfTJK"" calls 20",2021-01-07T03:14:37.654Z,160998927765500
"""2000 @ IX_jYwdAn0"" folds",2021-01-07T03:14:31.677Z,160998927167800
